id_unidade,cod_equipamento,nome_unidade,num_unidade,data_entrada_teste,data_entrada_operacao,data_desativacao,potencia_efetiva,combustivel,id_usina
4843,MGVA070UG36,UG 17P3 MW VST1_V ALEGRE07         R36 MG,,2024-09-17,2024-11-09,,17.336,FOTOVOLTAICA,1730
4844,MGVA080UG38,UG 17P3 MW VST1_V ALEGRE08         R38 MG,,2024-09-17,2024-11-09,,17.336,FOTOVOLTAICA,1731
4845,MGVA080UG37,UG 23P8 MW VST1_V ALEGRE08         R37 MG,,2024-09-17,2024-11-09,,23.837,FOTOVOLTAICA,1731
4846,MGVA100UG29,UG 23P8 MW VST1_V ALEGRE10         R29 MG,,2024-09-17,2024-11-09,,23.837,FOTOVOLTAICA,1732
4847,MGVA100UG28,UG 17P3 MW VST1_V ALEGRE10         R28 MG,,2024-09-17,2024-11-09,,17.336,FOTOVOLTAICA,1732
4848,MGVA110UG32,UG 23P8 MW VST1_V ALEGRE11         R32 MG,,2024-09-18,2024-11-09,,23.837,FOTOVOLTAICA,1733
4849,MGVA110UG31,UG 17P3 MW VST1_V ALEGRE11         R31 MG,,2024-09-18,2024-11-09,,17.336,FOTOVOLTAICA,1733
4850,MGVA120UG33,UG 23P8 MW VST1_V ALEGRE12         R33 MG,,2024-09-17,2024-11-22,,23.837,FOTOVOLTAICA,1734
4851,MGVA120UG34,UG 17P3 MW VST1_V ALEGRE12         R34 MG,,2024-09-17,2024-11-22,,17.336,FOTOVOLTAICA,1734
4852,MGVA130UG30,UG 15P1 MW VST1_V ALEGRE13         R30 MG,,2024-09-17,2024-12-07,,15.169,FOTOVOLTAICA,1735
4853,MGVA130UG01,UG 8P66 MW VST1_V ALEGRE13         R01 MG,,2024-09-17,2024-12-07,,8.668,FOTOVOLTAICA,1735
4854,MGVA130UG02,UG 17P3 MW VST1_V ALEGRE13         R02 MG,,2024-09-17,2024-12-07,,17.336,FOTOVOLTAICA,1735
4855,MGVA140UG10,UG 17P3 MW VST1_V ALEGRE14         R10 MG,,2024-09-17,2024-11-09,,17.336,FOTOVOLTAICA,1736
4856,MGVA140UG09,UG 23P8 MW VST1_V ALEGRE14         R09 MG,,2024-09-17,2024-11-09,,23.837,FOTOVOLTAICA,1736
4857,MGVA150UG20,UG 23P8 MW VST1_V ALEGRE15         R20 MG,,2024-09-25,2024-11-19,,23.837,FOTOVOLTAICA,1737
4858,MGVA150UG21,UG 17P3 MW VST1_V ALEGRE15         R21 MG,,2024-09-25,2024-11-19,,17.336,FOTOVOLTAICA,1737
4859,MSARE-0UG2,UG    9 MW PCH AREADO                2 MS,2.0,2019-09-27,2019-10-12,,9.0,HIDRÁULICA,1738
4860,MSARE-0UG1,UG    9 MW PCH AREADO                1 MS,1.0,2019-09-27,2019-10-12,,9.0,HIDRÁULICA,1738
4861,MSBDT-0UG1,UG 9P33 MW PCH BANDEIRANTE           1 MS,1.0,2019-08-22,2019-10-12,,9.3333,HIDRÁULICA,1739
4862,MSBDT-0UG2,UG 9P33 MW PCH BANDEIRANTE           2 MS,2.0,2019-09-10,2019-10-12,,9.3333,HIDRÁULICA,1739
4863,MSBDT-0UG3,UG 9P33 MW PCH BANDEIRANTE           3 MS,3.0,2019-09-28,2019-10-19,,9.3333,HIDRÁULICA,1739
4864,MSUHIG0UG1,UG 6P66 MW INDAIA GRANDE             1 MS,1.0,2012-03-21,2012-04-26,,6.666,HIDRÁULICA,1740
4865,MSUHIG0UG2,UG 6P66 MW INDAIA GRANDE             2 MS,2.0,2012-06-16,2012-06-16,,6.666,HIDRÁULICA,1740
